X,Rodada,Scouts,status,status_id,media,pontos,apelido,preco,partida_data,jogos,variacao,id,clube,posicao
3,6,PE=2;G=1;RB=1;FD=1,Dúvida,2,5.05,0,Lucas,8.91,06/06/2015,2,0,78556,vasco,Meia
4,6,PE=1,Nulo,6,-0.3,0,Danilo,8.77,07/06/2015,1,0,84382,sport,Meia
5,6,FS=3;PE=9;A=1;G=1;FC=3;CA=1,Provável,7,2.07,-0.8,Régis,8.71,07/06/2015,4,-0.62,82647,sport,Meia
6,6,SG=1;FS=2;PE=2;RB=5;FC=3,Provável,7,2.48,0,Guti,8.66,06/06/2015,5,-0.83,73528,joinville,Zagueiro
7,6,SG=1;FS=4;PE=30;RB=4;FC=1;CA=1;FF=3,Provável,7,0.88,-3.3,David Braz,8.62,06/06/2015,5,-1.7,50317,santos,Zagueiro
8,6,,Provável,7,3.88,6.09,Vinícius Eutrópio,8.53,06/06/2015,5,1.05,60780,chapecoense,Técnico
9,6,SG=1;FS=3;PE=7;RB=1,Nulo,6,3.05,0,Wellington Saci,8.43,06/06/2015,2,0,61241,joinville,Lateral
10,6,,Provável,7,2.96,2.45,Marcelo Fernandes,8.43,06/06/2015,5,-0.16,91274,santos,Técnico
11,6,FS=3;PE=1;G=1;I=1;RB=2;FC=1;FF=2;FD=1,Nulo,6,7,3.4,Rafael Costa,8.42,06/06/2015,2,-0.71,70121,joinville,Atacante
12,6,FS=2;PE=6;A=1;RB=2;FC=1,Dúvida,2,3.55,0.8,Cléo,8.37,06/06/2015,2,-0.99,38525,atlético-pr,Atacante
13,6,FS=5;PE=4;G=1;RB=3;FC=3;CA=2;FF=1;FD=1,Provável,7,5.3,1.7,Carlos Alberto,8.36,07/06/2015,2,-1.03,37652,figueirense,Meia
14,6,FS=2;PE=4;I=2;FC=4;CA=1;FF=4;FD=3,Provável,7,0.2,0,Marcão,8.34,07/06/2015,3,0,68974,figueirense,Atacante
15,6,FS=6;PE=6;I=2;RB=2;FC=5;CA=2,Contundido,5,-1.45,0,Fabrício,8.34,06/06/2015,2,0,49674,cruzeiro,Lateral
16,6,FS=4;PE=10;FT=1;I=1;FC=6;FD=1,Nulo,6,0,-2.5,Wellington Paulista,8.31,07/06/2015,3,-1.69,38279,coritiba,Atacante
17,6,FS=3;PE=13;G=1;RB=2;FC=5;CA=1;CV=1;FF=3;FD=1,Provável,7,0.65,0,Canteros,8.26,06/06/2015,4,0,73918,flamengo,Meia
18,6,FS=1;PE=1;FT=1;I=2;FC=1;FD=1,Nulo,6,1.6,0,Cristaldo,8.18,07/06/2015,2,-1.11,87420,palmeiras,Atacante
19,6,FS=1;PE=11;G=2;I=5;RB=2;FC=6;CA=1;FF=2;FD=4,Provável,7,2.9,1.2,Douglas Coutinho ,8.16,06/06/2015,5,-0.9,82469,atlético-pr,Atacante
20,6,FS=5;PE=10;RB=15;FC=1;CA=1;FF=2;FD=2,Provável,7,8.63,4,Otávio ,8.12,06/06/2015,3,-0.76,82463,atlético-pr,Meia
1,6,SG=1;FS=10;PE=12;A=1;I=1;RB=7;FC=8;CA=2;FD=1,Provável,7,3.16,1.8,Norberto ,8.11,07/06/2015,5,-1,80374,coritiba,Lateral
2,6,SG=2;FS=4;PE=12;A=1;RB=3;FC=5;FF=1,Provável,7,4.18,1.2,Bruno,8.11,06/06/2015,4,-0.97,42499,são paulo,Lateral
3,6,,Provável,7,1.01,1.39,Cristóvão Borges,8.08,06/06/2015,2,-0.35,60752,flamengo,Técnico
4,6,,Contundido,5,0,0,Ramiro,8,06/06/2015,0,0,78715,grêmio,Meia
5,6,,Contundido,5,0,0,Allione,8,07/06/2015,0,0,84585,palmeiras,Meia
6,6,,Nulo,6,0,0,Tobio,8,07/06/2015,0,0,73910,palmeiras,Zagueiro
7,6,,Suspenso,3,0,0,Eduardo Costa,8,07/06/2015,0,0,41387,avaí,Meia
8,6,SG=1;FS=7;PE=9;RB=4;FC=5;CA=2,Nulo,6,1.52,0,Chiquinho,8,06/06/2015,4,0,68711,santos,Lateral
9,6,,Contundido,5,0,0,Alan Santos,8,07/06/2015,0,0,70132,coritiba,Meia
10,6,,Nulo,6,0,0,Seymour,8,06/06/2015,0,0,69099,cruzeiro,Meia
11,6,,Nulo,6,0,0,Vilches,8,06/06/2015,0,0,77773,atlético-pr,Zagueiro
12,6,,Contundido,5,0,0,Cleberson,8,06/06/2015,0,0,80281,atlético-pr,Zagueiro
13,6,,Nulo,6,0,0,Felipe,8,06/06/2015,0,0,73375,corinthians,Zagueiro
14,6,FS=1;PE=4;FD=2,Provável,7,0.65,-1.2,Valdivia,7.94,07/06/2015,2,-1.95,85423,internacional,Meia
15,6,FS=4;PE=15;RB=16;FC=7;FF=1,Provável,7,5.47,1.8,Paulo Roberto,7.93,07/06/2015,4,-0.51,69047,figueirense,Meia
16,6,FS=2;PE=2;RB=2;FC=2,Provável,7,0.7,3.6,Fellipe Bastos,7.91,06/06/2015,4,0.7,70116,grêmio,Meia
17,6,SG=1;FS=8;PE=6;RB=7;FC=5;CA=1;FD=1,Contundido,5,3.9,0,Marquinhos Pedroso,7.81,07/06/2015,4,0,80552,figueirense,Lateral
18,6,FS=9;PE=12;G=1;RB=4;FC=4;FF=3,Provável,7,3.16,11.9,Mendoza,7.79,06/06/2015,5,3.05,90031,corinthians,Atacante
19,6,FS=7;PE=9;RB=2;FC=6;CA=3;FD=2,Contundido,5,-0.7,0.5,Dagoberto,7.79,06/06/2015,4,-0.78,37613,vasco,Atacante
20,6,FS=6;PE=11;A=1;RB=7;FC=10;CA=2;FF=2,Provável,7,1.8,6.1,Josimar,7.79,06/06/2015,5,1.75,68951,ponte preta,Meia
1,6,SG=2;FS=1;DD=4;GS=2,Provável,7,6.17,8,Danilo Fernandes,7.75,07/06/2015,3,1.78,69051,sport,Goleiro
2,6,FS=2;PE=4;FC=2;CA=1;FF=2,Nulo,6,-0.45,0.2,Danilo,7.73,06/06/2015,4,-0.04,38067,corinthians,Meia
3,6,SG=1;PE=1;RB=2;FF=1,Nulo,6,8.8,0,Alan Costa,7.73,07/06/2015,1,0,82613,internacional,Zagueiro
4,6,PE=1;RB=2;FC=1;FF=2,Provável,7,4,4,Samir ,7.6,06/06/2015,1,-0.4,84318,flamengo,Zagueiro
5,6,FS=7;PE=11;A=2;RB=2;FC=5;CA=2;FF=2;FD=5,Provável,7,2.7,-0.5,Kelvin,7.6,07/06/2015,5,-1.32,71549,palmeiras,Atacante
6,6,A=1;G=1;FC=1;CA=1;FF=1,Dúvida,2,2.8,0,Eduardo Da Silva,7.56,06/06/2015,4,-1.05,72893,flamengo,Atacante
7,6,FS=3;PE=5;A=1;I=1;FC=1;FF=2;FD=1,Nulo,6,2.13,5.1,Alisson,7.52,06/06/2015,3,1.05,81845,cruzeiro,Atacante
8,6,SG=2;FS=4;PE=7;RB=6;FC=5;CA=2;FF=1,Provável,7,2.86,4.4,Pablo,7.47,06/06/2015,5,0.92,69165,ponte preta,Zagueiro
9,6,FS=1;PE=2;I=2;RB=1;FC=1;FF=2,Dúvida,2,0.5,0,Gabriel,7.42,06/06/2015,3,0,83257,santos,Atacante
10,6,FS=5;PE=6;A=1;I=1;RB=3;FC=2;FF=1,Provável,7,3.33,0.7,Ricardinho,7.38,07/06/2015,3,-0.94,68830,figueirense,Meia
11,6,FS=1;PE=4;A=1;RB=1;CA=1;FD=1,Nulo,6,1.25,3,Maicosuel,7.38,06/06/2015,4,0.23,37851,atlético-mg,Meia
12,6,PE=4;FC=2;CA=1,Nulo,6,-4.2,0,Paulo André,7.3,06/06/2015,1,0,37604,cruzeiro,Zagueiro
13,6,FS=2;PE=13;I=1;RB=2;FC=1;FF=2;FD=2,Nulo,6,0.72,1.4,Marcelinho Paraíba,7.3,06/06/2015,4,-0.15,41859,joinville,Meia
14,6,FS=2;PE=2;G=1;RB=1;FC=2;CA=1,Nulo,6,3.55,0,Braian Rodríguez,7.17,06/06/2015,2,0,83028,grêmio,Atacante
15,6,FS=12;PE=9;A=2;I=2;RB=4;FC=3;CA=1;FF=1;FD=2,Dúvida,2,4.57,4.7,Thiago Mendes,7.15,06/06/2015,4,0.53,71123,são paulo,Meia
16,6,FS=1;PE=5;I=1;RB=2;FC=3;FF=1;FD=1,Provável,7,1.05,0.3,Edmílson,7.15,06/06/2015,2,-0.8,55519,chapecoense,Atacante
17,6,FS=15;PE=16;RB=6;FC=5;CA=1;FF=3,Provável,7,2.1,4.6,Pablo,7.15,07/06/2015,5,0.74,60794,avaí,Lateral
18,6,,Nulo,6,0,0,Wallyson,7.13,07/06/2015,1,0,62127,coritiba,Atacante
19,6,FS=3;PE=3;RB=1;FC=4;FF=1,Contundido,5,1,0,Carlinhos,7.12,07/06/2015,1,0,63194,coritiba,Lateral
20,6,FS=2;PE=14;G=1;RB=6;FC=6;CA=2;FF=1,Provável,7,2.17,2,Charles,7.12,06/06/2015,4,0.57,50382,cruzeiro,Meia
1,6,FS=2;PE=4;G=1;I=1;RB=6;CA=1;FF=2,Provável,7,5.63,6.2,Paulinho,7.11,07/06/2015,3,0.79,82640,coritiba,Atacante
2,6,FS=6;PE=5;RB=1;FC=2;FD=1,Nulo,6,1.6,0,Malcom,7.05,06/06/2015,2,0,88056,corinthians,Atacante
3,6,SG=1;FS=2;PE=9;RB=4;FC=13;CA=2;FD=1,Provável,7,0.12,-1.9,Leandro Almeida,7.04,07/06/2015,5,-0.34,50462,coritiba,Zagueiro
4,6,FS=2;PE=6;FT=1;G=1;RB=1;FC=1;FF=1;FD=1,Provável,7,6.8,13.7,Maikon Leite,7.03,07/06/2015,2,3.81,62069,sport,Atacante
5,6,,Contundido,5,0,0,Ferron,7,07/06/2015,0,0,72039,figueirense,Zagueiro
6,6,,Nulo,6,0,0,João Paulo,7,07/06/2015,0,0,71602,palmeiras,Lateral
7,6,,Nulo,6,0,0,Ewerton Páscoa ,7,07/06/2015,0,0,73957,sport,Zagueiro
8,6,,Nulo,6,0,0,Adriano,7,07/06/2015,0,0,49641,avaí,Meia
9,6,,Contundido,5,0,0,Tinga,7,07/06/2015,0,0,63020,avaí,Meia
10,6,,Nulo,6,0,0,Fabinho ,7,06/06/2015,0,0,69019,joinville,Atacante
11,6,,Nulo,6,0,0,Wellington,7,07/06/2015,0,0,62129,internacional,Meia
12,6,,Nulo,6,0,0,Murilo Henrique,7,07/06/2015,0,0,88917,goiás,Meia
13,6,FS=4;PE=5;I=1;RB=2;FC=3;CA=1;FF=2,Nulo,6,0.32,-3,Marcelo Costa,6.99,06/06/2015,4,-1.69,37781,joinville,Meia
14,6,FS=2;PE=3;G=1;RB=7;FC=11;FF=1;FD=2,Provável,7,3.44,3.9,Rodrigo,6.96,07/06/2015,5,-0.45,86935,goiás,Meia
15,6,FS=2;PE=14;RB=5;FC=2;FD=1,Dúvida,2,1.77,-1.5,Anderson Pico,6.95,06/06/2015,3,-1.51,50453,flamengo,Lateral
16,6,RB=1,Provável,7,1.7,1.7,Luís Cáceres,6.94,07/06/2015,1,-1.06,72943,coritiba,Meia
17,6,,Provável,7,3.39,1.26,Hélio Dos Anjos,6.94,07/06/2015,5,-0.18,39042,goiás,Técnico
18,6,SG=1;FS=5;PE=7;RB=4;FC=6;CA=1;FF=1,Provável,7,1.58,1.6,Bruno Aguiar,6.93,06/06/2015,5,-0.01,62004,joinville,Zagueiro
19,6,FS=3;PE=6;I=2;RB=1;FC=2;CA=1;FF=1,Nulo,6,-0.95,-2.9,Vagner Love,6.93,06/06/2015,2,-2.56,38959,corinthians,Atacante
20,6,FS=7;PE=12;FT=2;I=1;RB=5;FC=14;CA=3;FF=1;FD=3,Suspenso,3,1.12,-1.4,Hélder,6.93,07/06/2015,5,-0.4,51681,coritiba,Meia
1,6,SG=1;FS=3;PE=10;RB=12;FC=11;CA=3;FF=1,Suspenso,3,3.27,7.1,Leandro Silva,6.87,07/06/2015,4,1.37,77529,figueirense,Lateral
2,6,FS=2,Nulo,6,1,0,Wiliam Barbio,6.82,06/06/2015,1,0,72099,chapecoense,Atacante
3,6,FS=6;PE=8;RB=9;FC=7;CA=1;FF=1,Provável,7,2.22,1.4,Anselmo,6.77,06/06/2015,5,-0.48,68910,joinville,Meia
4,6,SG=1;FS=1;PE=1;RB=1;FC=2,Nulo,6,5.9,0,Renato Chaves,6.76,06/06/2015,1,0,68827,ponte preta,Zagueiro
5,6,PE=4;RB=1;CV=1,Suspenso,3,-4.5,-4.5,Marquinhos Gabriel,6.75,06/06/2015,1,-3.25,68954,santos,Meia
6,6,SG=3;FS=2;PE=16;I=2;RB=3;FC=5,Provável,7,2.56,-1.6,Everton,6.72,07/06/2015,5,-0.72,90916,goiás,Lateral
7,6,FC=1,Nulo,6,-0.5,0,Esquerdinha,6.72,07/06/2015,1,0,63283,coritiba,Meia
8,6,FS=3;PE=3;A=1;I=1;FC=5;FF=3,Nulo,6,0.94,0,Mike,6.67,07/06/2015,5,-0.25,72389,sport,Atacante
9,6,FS=6;PE=4;RB=1;FC=2,Provável,7,0.83,2.4,Márcio Araújo,6.62,06/06/2015,3,0.06,38311,flamengo,Meia
10,6,FS=4;PE=11;G=1;I=1;RB=3;FC=4;FD=2,Nulo,6,2.26,1,Gabriel,6.62,06/06/2015,5,-0.06,73515,flamengo,Meia
11,6,FC=1;FD=1,Provável,7,0.5,0.5,Ernando,6.59,07/06/2015,1,-1.41,49651,internacional,Zagueiro
12,6,FS=1;PE=1;I=1;RB=1;FC=1;FF=2,Nulo,6,2.3,0,Boschilia,6.57,06/06/2015,1,0,86841,são paulo,Meia
13,6,SG=1;FS=1;PE=4;DD=5;GS=5,Provável,7,1.86,-2.3,Vladimir,6.55,06/06/2015,5,-1.24,69040,santos,Goleiro
14,6,FS=3;PE=2;RB=2,Provável,7,2.15,0,Jefferson,6.53,07/06/2015,2,0,81950,figueirense,Meia
15,6,FS=1;PE=1;RB=3;FC=4,Contundido,5,1.65,0,Valencia,6.5,06/06/2015,2,0,50417,santos,Meia
16,6,FS=3;PE=7;RB=8;FC=7,Provável,7,3.17,5.7,Nicolás Freitas,6.46,07/06/2015,3,1.27,73750,internacional,Meia
17,6,SG=1;FC=2,Nulo,6,4,0,Yago,6.33,06/06/2015,1,0,77500,corinthians,Zagueiro
18,6,,Provável,7,1.89,0.35,Marquinhos Santos,6.26,07/06/2015,5,-0.37,81031,coritiba,Técnico
19,6,SG=3;FS=5;PE=21;RB=5;FC=9;CA=3;FD=1,Suspenso,3,2.04,1.2,Rafael Forster,6.26,07/06/2015,5,0.23,82764,goiás,Lateral
20,6,PE=1;FC=1,Nulo,6,-0.8,0,Ruan,6.24,07/06/2015,1,0,71381,goiás,Atacante
1,6,PE=2,Nulo,6,-0.6,0,Dellatorre,6.24,06/06/2015,1,0,77579,atlético-pr,Atacante
2,6,SG=1;FS=2;PE=9;RB=5;FC=7;CA=1,Provável,7,1.58,-0.8,Cereceda,6.21,07/06/2015,4,-0.54,69329,figueirense,Lateral
3,6,,Provável,7,2.72,1.65,Argel Fucks,6.19,07/06/2015,5,-0.35,73317,figueirense,Técnico
4,6,FS=1;PE=2;RB=1;FC=3;FF=1,Contundido,5,0.8,0,Claudio Winck,6.17,07/06/2015,1,0,74074,internacional,Lateral
5,6,FS=2;PE=2;RB=1;FC=1;FD=1,Dúvida,2,1.3,0,Riascos,6.12,06/06/2015,2,0,83189,vasco,Atacante
6,6,FS=12;PE=10;FT=1;I=1;RB=4;FC=10;CA=2;FF=2,Nulo,6,1.3,0,Taiberson,6.08,07/06/2015,4,0,80280,internacional,Atacante
7,6,FS=2;PE=4;RB=6;FC=2;CA=1,Dúvida,2,3.5,0.6,Diguinho,6.02,06/06/2015,2,-0.93,37627,vasco,Meia
8,6,,Nulo,6,0,0,Henrique,6,07/06/2015,0,0,38365,fluminense,Zagueiro
9,6,,Nulo,6,0,0,João Filipe,6,07/06/2015,0,0,71090,fluminense,Zagueiro
10,6,,Contundido,5,0,0,Luciano,6,06/06/2015,0,0,80287,corinthians,Atacante
11,6,,Nulo,6,0,0,Valmir Lucas,6,07/06/2015,0,0,63031,goiás,Zagueiro
12,6,SG=1;PE=3;I=1;RB=4;FC=3;FF=1,Provável,7,2.4,3,Rhodolfo,6,06/06/2015,4,0.54,42501,grêmio,Zagueiro
13,6,,Contundido,5,0,0,Ramon,6,07/06/2015,0,0,37783,goiás,Meia
14,6,,Nulo,6,0,0,Adrianinho,6,06/06/2015,0,0,38186,ponte preta,Meia
15,6,,Nulo,6,0,0,João Paulo,6,06/06/2015,0,0,62997,ponte preta,Lateral
16,6,,Nulo,6,0,0,Aranha,6,07/06/2015,0,0,37984,palmeiras,Goleiro
17,6,,Nulo,6,0,0,Cássio,6,07/06/2015,0,0,42489,avaí,Zagueiro
18,6,,Contundido,5,0,0,Daniel,6,06/06/2015,0,0,85629,são paulo,Meia
19,6,,Nulo,6,0,0,Jean Patrick,6,06/06/2015,0,0,88379,vasco,Meia
20,6,,Nulo,6,0,0,Walter,6,06/06/2015,0,0,51413,corinthians,Goleiro
1,6,,Nulo,6,0,0,Douglas Silva,6,06/06/2015,0,0,82306,vasco,Zagueiro
2,6,,Nulo,6,0,0,Anderson Salles,6,06/06/2015,0,0,70933,vasco,Zagueiro
3,6,,Contundido,5,0,0,Alison,6,06/06/2015,0,0,73974,santos,Meia
4,6,,Contundido,5,0,0,Geandro,6,06/06/2015,0,0,82337,joinville,Meia
5,6,,Contundido,5,0,0,Nixon,6,06/06/2015,0,0,80913,flamengo,Atacante
6,6,,Nulo,6,0,0,Lula,6,06/06/2015,0,0,88870,atlético-pr,Zagueiro
7,6,,Nulo,6,0,0,Mena,6,06/06/2015,0,0,77967,cruzeiro,Lateral
8,6,,Nulo,6,0,0,Willian,6,07/06/2015,0,0,81952,sport,Meia
9,6,FS=7;PE=9;RB=5;FC=4;CA=2;FF=1;FD=5,Provável,7,2.25,6.3,Rafael Silva,5.99,06/06/2015,4,1.46,86725,vasco,Atacante
10,6,FS=7;PE=12;RB=9;FC=2;CA=1;FF=2,Provável,7,3.4,5.2,Rafael Carioca,5.93,06/06/2015,4,0.76,60784,atlético-mg,Meia
11,6,FS=2;PE=2;RB=1;FC=2;FD=2,Nulo,6,1.55,0,Alan Patrick,5.9,07/06/2015,2,0,68685,palmeiras,Meia
12,6,SG=2;FS=1;PE=1,Provável,7,5.1,0,Ayrton,5.88,07/06/2015,2,0,72334,palmeiras,Lateral
13,6,FF=1,Nulo,6,0.7,0,Vítor,5.88,07/06/2015,1,0,68904,sport,Lateral
14,6,FS=1;PE=2;I=2;FD=1,Nulo,6,-0.03,0,Roni,5.86,06/06/2015,3,-0.62,78965,ponte preta,Meia
15,6,FS=1;PE=2;FC=1;FD=1,Nulo,6,0.4,0,Lucas Coelho,5.85,07/06/2015,1,0,82632,goiás,Atacante
16,6,FS=1;PE=5;RB=1;FC=2;CA=1;FF=1;FD=1,Provável,7,-0.3,-2.1,Tiago Luis,5.82,06/06/2015,2,-1.16,62119,joinville,Atacante
17,6,FS=1;PE=3;RB=5;FC=7;CA=1;FD=2,Nulo,6,2.3,0,Víctor Cáceres,5.81,06/06/2015,2,0,69268,flamengo,Meia
18,6,FS=8;PE=7;RB=4;FC=6;FD=1,Provável,7,1.68,6.2,Augusto César,5.79,06/06/2015,4,1.38,71042,joinville,Meia
19,6,FS=1,Nulo,6,0.5,0,Jhon Cley,5.78,06/06/2015,1,0,78652,vasco,Meia
20,6,FS=4;PE=15;RB=4;FC=3;CA=2;FF=1;FD=1,Provável,7,0.1,1.2,Wagner,5.71,07/06/2015,5,0.24,37674,fluminense,Meia
1,6,SG=2;FS=6;PE=5;RB=4;FC=4;CA=1,Provável,7,4.77,4.6,Renato,5.71,07/06/2015,3,0.6,39572,fluminense,Lateral
2,6,SG=1;PE=1;DD=2;GS=1,Nulo,6,4.35,0,Muriel,5.7,07/06/2015,2,0,69041,internacional,Goleiro
3,6,SG=2;FS=3;PE=23;A=1;RB=10;FC=4;GC=1;FD=2,Provável,7,4.12,9.1,Renê,5.69,07/06/2015,5,0.99,78445,sport,Lateral
4,6,FS=10;PE=9;RB=10;FC=11;CA=2,Provável,7,1.96,-0.6,Renan,5.68,07/06/2015,5,-0.11,91234,avaí,Meia
5,6,FS=4;PE=16;I=5;RB=2;FC=6;CA=1;FF=1;FD=2,Dúvida,2,-1.05,-2.9,Clayton,5.67,07/06/2015,4,-1.06,81770,figueirense,Atacante
6,6,FS=3;PE=11;RB=5;FC=2;CA=2;FF=1,Provável,7,0.8,0,Serginho,5.62,06/06/2015,3,0,50454,vasco,Meia
7,6,FS=1;PE=3;I=1;RB=2;FC=2,Provável,7,0.75,0,William Henrique,5.62,06/06/2015,2,0,70928,joinville,Atacante
8,6,FS=6;PE=6;G=1;RB=2;FC=6;CA=1;FD=1,Nulo,6,2.15,0.5,Roberto,5.6,07/06/2015,4,-1.26,38178,avaí,Atacante
9,6,FS=3;PE=1;RB=1;FC=1,Contundido,5,1.2,0,Almir,5.6,06/06/2015,2,0,37993,flamengo,Meia
10,6,SG=1;FS=3;PE=8;RB=5;FC=6;CA=1;FF=1,Nulo,6,4.15,0,Mário Sérgio,5.55,06/06/2015,2,0,87399,joinville,Lateral
11,6,PE=1;I=1;FC=1;FD=2,Provável,7,0.35,0,Jael,5.51,06/06/2015,2,0,60859,joinville,Atacante
12,6,SG=1;FS=1;PE=7;RB=5;FC=3;FF=1,Provável,7,5.55,2.7,Jackson,5.49,07/06/2015,2,-0.49,70934,palmeiras,Zagueiro
13,6,FS=3;PE=5;RB=1;FC=1;FF=1,Provável,7,0.63,0,Arthur Maia,5.48,06/06/2015,3,0,68962,flamengo,Meia
14,6,PE=1;DD=2;GS=1,Nulo,6,3.7,0,Rafael,5.44,06/06/2015,1,0,68928,cruzeiro,Goleiro
15,6,PE=5;RB=2;FC=4;FF=1,Nulo,6,0.2,0,Marcinho,5.4,06/06/2015,3,0,38763,vasco,Meia
16,6,PE=2;G=1,Nulo,6,7.4,7.4,Marcos Junior,5.37,07/06/2015,1,1.37,80188,fluminense,Atacante
17,6,FS=4;PE=1;RB=3;FC=7;FF=1,Nulo,6,1,0.5,Pierre,5.34,07/06/2015,4,-0.11,38440,fluminense,Meia
18,6,FS=1;PE=6;RB=1;FC=2,Dúvida,2,-0.3,0,Rodrigo Caio,5.32,06/06/2015,2,0,73800,são paulo,Meia
19,6,FS=3;PE=3;I=1;FC=3;CA=2;FF=2;FD=1,Nulo,6,-1.5,0,Leandro Pereira,5.32,07/06/2015,2,0,78968,palmeiras,Atacante
20,6,SG=1;FS=1;PE=8;G=2;RB=1;FC=4;CV=1;FF=1,Provável,7,3.62,12.1,Tiago Alves,5.29,06/06/2015,4,2.29,51495,ponte preta,Zagueiro
1,6,FS=7;PE=8;I=2;RB=3;FC=4;CA=1,Provável,7,0.3,1.4,Pedro Geromel,5.28,06/06/2015,4,0.04,80853,grêmio,Zagueiro
2,6,FS=7;PE=4;RB=2;FC=4;FF=1;FD=1,Provável,7,1.08,2.8,Giovanni Augusto,5.26,06/06/2015,5,0.68,68938,atlético-mg,Meia
3,6,FS=3;PE=3;I=1;RB=1,Nulo,6,0.6,0,Joel,5.25,06/06/2015,3,0,82787,cruzeiro,Atacante
4,6,SG=1;FS=1;PE=6;RB=2;FC=7;FF=3;FD=1,Provável,7,1.67,-0.3,Douglas Santos,5.22,06/06/2015,4,-1.09,79826,atlético-mg,Lateral
5,6,FS=3;PE=2;FC=2;FF=1,Nulo,6,0.6,0,Uelliton,5.22,07/06/2015,1,0,63003,avaí,Meia
6,6,FS=1;PE=2;RB=4;FC=3,Nulo,6,5.2,0,Leandrinho,5.19,06/06/2015,1,0,78235,santos,Meia
7,6,PE=2;RB=1;FC=4;CA=1;FD=1,Provável,7,-0.95,-1.9,Luccas Claro,5.18,07/06/2015,2,-1.94,73465,coritiba,Zagueiro
8,6,FS=1,Nulo,6,0.25,0,Edigar Junio,5.11,06/06/2015,2,0,74271,atlético-pr,Atacante
9,6,FS=5;PE=1;FC=3,Nulo,6,0.7,0,Martín Luque,5.09,07/06/2015,1,0,88366,internacional,Meia
10,6,FS=1,Nulo,6,0.5,0,Marlone,5.03,07/06/2015,1,0,80944,fluminense,Meia
11,6,FS=13;PE=3;I=1;RB=1;FC=3;CA=2,Nulo,6,0.33,2.9,Yago,5.01,06/06/2015,4,0.82,79584,vasco,Atacante
12,6,,Contundido,5,0,0,Matheus Bertotto,5,07/06/2015,0,0,78530,internacional,Meia
13,6,,Nulo,6,0,0,Sandro Silva,5,06/06/2015,0,0,53896,vasco,Meia
14,6,,Nulo,6,0,0,Caju,5,06/06/2015,0,0,89342,santos,Lateral
15,6,,Contundido,5,0,0,Denis,5,06/06/2015,0,0,51175,são paulo,Goleiro
16,6,,Nulo,6,0,0,Matheus Inácio,5,06/06/2015,0,0,80394,ponte preta,Goleiro
17,6,,Nulo,6,0,0,Henrique Mattos,5,07/06/2015,0,0,71593,sport,Zagueiro
18,6,,Provável,7,0,0,Adilson Batista,5,06/06/2015,0,0,41258,joinville,Técnico
19,6,,Provável,7,0,0,Edson Silva,5,06/06/2015,0,0,71507,são paulo,Zagueiro
20,6,,Nulo,6,0,0,Nathan,5,07/06/2015,0,0,89156,palmeiras,Zagueiro
1,6,NA,Nulo,6,0,0,Henrique ,5,06/06/2015,0,0,84893,vasco,Lateral
2,6,NA,Nulo,6,0,0,Leandro,5,06/06/2015,0,0,91702,ponte preta,Atacante
3,6,NA,Contundido,5,0,0,Bruno Furlan,5,06/06/2015,0,0,79228,joinville,Atacante
4,6,NA,Nulo,6,0,0,Claudinei,5,07/06/2015,0,0,73863,avaí,Meia
5,6,NA,Nulo,6,0,0,Bruno Mendes,5,07/06/2015,0,0,78977,avaí,Atacante
6,6,NA,Nulo,6,0,0,André,5,06/06/2015,0,0,68690,atlético-mg,Atacante
7,6,NA,Nulo,6,0,0,Bruno Mota,5,06/06/2015,0,0,86765,atlético-pr,Meia
8,6,NA,Nulo,6,0,0,Bonfim ,5,07/06/2015,0,0,80441,coritiba,Zagueiro
9,6,NA,Nulo,6,0,0,Rodrigo Biro,5,06/06/2015,0,0,82525,ponte preta,Lateral
10,6,NA,Nulo,6,0,0,Diego Cardoso,5,06/06/2015,0,0,86837,santos,Atacante
11,6,NA,Nulo,6,0,0,Léo Pereira,5,06/06/2015,0,0,83528,atlético-pr,Zagueiro
12,6,NA,Nulo,6,0,0,Dráusio,5,06/06/2015,0,0,78648,joinville,Zagueiro
13,6,NA,Nulo,6,0,0,Caíque,5,06/06/2015,0,0,79710,atlético-pr,Atacante
14,6,NA,Nulo,6,0,0,Victor Luis,5,07/06/2015,0,0,86410,palmeiras,Meia
15,6,NA,Contundido,5,0,0,Alex Silva,5,07/06/2015,0,0,84861,sport,Lateral
16,6,NA,Nulo,6,0,0,Dida,5,07/06/2015,0,0,36443,internacional,Goleiro
17,6,NA,Nulo,6,0,0,Martinuccio,5,07/06/2015,0,0,70759,fluminense,Atacante
18,6,NA,Nulo,6,0,0,Neto,5,06/06/2015,0,0,69008,chapecoense,Zagueiro
19,6,NA,Nulo,6,0,0,Guilherme Santos,5,07/06/2015,0,0,50346,avaí,Lateral
20,6,NA,Nulo,6,0,0,Vaná,5,07/06/2015,0,0,79535,coritiba,Goleiro
1,6,,Nulo,6,0,0,Matheus Biteco,5,06/06/2015,0,0,82703,grêmio,Meia
2,6,,Nulo,6,0,0,Douglas Grolli,5,06/06/2015,0,0,78407,cruzeiro,Zagueiro
3,6,FS=2;PE=2;RB=2;FC=1,Nulo,6,3.3,0,Paulinho,4.98,06/06/2015,1,0,69016,ponte preta,Meia
4,6,FS=1;PE=3;FF=1;FD=1,Contundido,5,1.3,0,Robert ,4.98,07/06/2015,1,0,85121,fluminense,Meia
